tracking_id	locus	3_Leukemic_FPKM	5_Leukemic_FPKM	6_Leukemic_FPKM	7_Leukemic_FPKM	9_pre-leukemic_FPKM	8_pre-leukemic_FPKM	10_pre-leukemic_FPKM	11_pre-leukemic_FPKM
1700027H10Rik	chr3:45378397-45439309	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700027I24Rik	chr9:36668855-36693189	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700027J07Rik	chr10:43746157-43765836	0.827905	2.76572	1.43059	2.48653	4.30693	4.17351	4.24345	6.50578
1700028B04Rik	chr7:28496940-28497492	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700028D13Rik	chr5:112206762-112210002	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700028E10Rik	chr5:151368674-151432118	0.139564	0.278613	0.212429	0.01	0.183522	0.254072	0.271174	0.253222
1700028I16Rik	chr10:82812122-82824242	1.05856	1.12645	0.431165	1.70326	2.00328	1.66137	1.44962	1.8061
1700028J19Rik	chr7:44229929-44236122	0.459812	0.52137	0.374346	0.394086	0.347443	0.411794	0.442783	0.745353
1700028K03Rik	chr5:107534710-107661853	0.01	0.01	0.01	0.01	0.01	0.01	0.121767	0.12403
1700028M03Rik	chr3:83555366-83574118	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700028P14Rik	chr19:23558759-23652812	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700028P15Rik	chr2:171956878-171962799	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700029B22Rik	chr7:131146438-131150578	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700029F12Rik	chr13:97021863-97035254	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700029H14Rik	chr8:13550721-13562461	0.01	0.0522543	0.100109	0.01	0.0599926	0.11001	0.01	0.01
1700029I15Rik	chr2:92382917-92383603	0.01	1.13672	0.715966	0.577372	0.828114	0.80881	0.935529	0.01
1700029J03Rik	chr16:93396814-93458872	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700029J07Rik	chr8:45953605-45975252	0.0771	0.507782	0.219149	0.191745	0.593805	0.560709	0.369658	0.462064
1700029M20Rik	chr4:135626654-135630198	0.01	0.0244799	0.01	0.01	0.01	0.01	0.01	0.01
1700029N11Rik	chr13:44439726-44457567	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700029P11Rik	chr15:81980539-81981563	0.01	0.01	0.0746279	0.01	0.01	0.01	0.01	0.01
1700030A11Rik	chr17:28896394-28915324	0.01	0.01	0.01	0.01	0.01	0.0983783	0.01	0.01
1700030C10Rik	chr12:20804391-20815779	0.01	0.126808	0.0405082	0.191606	0.44993	1.4678	0.380492	0.144573
1700030F04Rik	chr6:117679206-117751769	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700030F18Rik	chr15:99918347-99931658	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700030J22Rik	chr8:116969598-116978943	0.0471322	0.116379	0.178601	0.0703104	0.346368	0.146856	0.130266	0.132337
1700030K09Rik	chr8:72443879-72475233	8.14377	8.251	8.88363	12.1575	19.3027	19.2444	16.2281	17.824
1700030L20Rik	chr3:136435269-136449349	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700030M09Rik	chr8:121544387-121547652	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700030N03Rik	chr19:3153798-3197703	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700030O20Rik	chr10:116723066-116729177	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700031A10Rik	chr17:36923791-36933432	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700031F05Rik	chrX:102859186-102866353	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700031M16Rik	chr15:98398444-98416135	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700031P21Rik	chr12:52599983-52602322	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700034E13Rik	chr18:52646219-52663731	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700034G24Rik	chr5:112582935-112589996	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700034H15Rik	chr1:191894071-191913247	0.0471329	0.108531	0.178517	0.0234136	0.0988237	0.114097	0.0865875	0.0528351
1700034I23Rik	chr3:40894276-40936307	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700034J05Rik	chr6:146888493-147032023	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700034K08Rik	chr9:92979915-93005733	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700034O15Rik	chr6:41684430-41685717	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700034P13Rik	chr1:9718621-9771256	0.150708	0.0995172	0.0476691	0.150394	0.317965	0.0523731	0.01	0.0567877
1700036G14Rik	chr3:85317518-85332027	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700037C18Rik	chr16:3905797-3908689	3.39328	2.79552	2.05806	2.05915	3.05863	3.69971	3.3339	3.77443
1700037H04Rik	chr2:131127411-131604824	23.6178	38.1948	28.2271	22.7955	18.7763	22.0617	18.8781	18.0161
1700039E15Rik	chr7:45282872-45288993	0.0424878	0.01	0.0402976	0.01	0.01	0.01	0.01	0.01
1700039E22Rik	chr19:44757393-44837869	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700040L02Rik	chr10:68430955-68541875	1.31238	1.73549	0.890193	0.374774	3.03932	2.61066	1.89334	2.69255
1700041A01Rik	chr5:88291360-88301023	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700041C23Rik	chr9:57175274-57186110	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700041M19Rik	chr16:77004227-77010881	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700042G07Rik	chr4:116173371-116174297	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700042G15Rik	chr4:57359791-57364292	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700042O10Rik	chr11:11814100-11898144	0.7399	0.293896	0.281252	0.111093	0.01	0.54179	0.250174	0.168254
1700044C05Rik	chr14:118365877-118398165	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700044K03Rik	chr18:49523288-49524441	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700045H11Rik	chr4:150828224-150854949	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700046C09Rik	chr11:14560335-14599225	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700047A11Rik	chr8:26021420-26119224	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700047E10Rik	chr14:44191606-44213237	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700047G03Rik	chr15:11967061-11970083	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700047I17Rik2	chr12:55124527-55142082	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700047L14Rik	chr5:108763841-108768917	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700047M11Rik	chr1:182300833-182303289	0.01	0.263574	0.01	0.01	0.01	0.01	0.01	0.01
1700048M11Rik	chr16:92301302-92313041	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.262835
1700048O20Rik	chr9:121937274-121947016	65.9938	142.665	87.6124	136.159	137.883	106.624	116.432	114.283
1700049E15Rik	chr6:147690240-147702374	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700049E22Rik	chr6:100527399-100533426	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700049G17Rik	chr7:27907391-27929430	1.17429	1.26267	0.986822	1.61185	2.03241	1.64204	2.17944	2.30591
1700049L16Rik	chr10:71979884-71980690	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700051A21Rik	chr11:72266843-72268556	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700052I22Rik	chr12:80923431-80924447	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700052K11Rik	chr11:105178806-105283959	3.77325	3.69998	2.01142	3.16861	5.04984	4.99471	5.32402	6.06742
1700054A03Rik	chr19:53076251-53084392	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700054K19Rik	chr6:112210707-112212518	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700054M17Rik	chr2:118277097-118373419	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700055C04Rik	chr9:64038464-64041465	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700056E22Rik	chr1:184033031-184033998	2.02223	0.502585	0.560863	0.760077	0.804933	0.706162	0.858094	0.672319
1700057G04Rik	chr9:92309376-92357876	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700057H15Rik	chr4:124449625-124485959	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700057H21Rik	chr2:51421049-51437900	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700060C16Rik	chr6:143593352-143651288	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700060C20Rik	chr2:158182532-158229224	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700061F12Rik	chr2:9189514-9197484	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700061G19Rik	chr17:56875632-56888838	0.173593	1.17227	1.89182	0.820606	2.03703	0.932237	0.92947	1.17131
1700061I17Rik	chr3:117060521-117077765	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700061J23Rik	chr11:23152139-23166375	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700063A18Rik	chr1:95990658-96021758	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700063D05Rik	chr9:41206154-41217627	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700063O14Rik	chr5:91766241-91767300	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700064J06Rik	chr10:119092904-119103107	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700064M15Rik	chr12:99626052-99627974	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700065D16Rik	chr9:95855417-95951644	0.01	0.01	0.01	0.01	0.430429	0.211439	0.235023	0.01
1700065I16Rik	chr15:63817187-63819540	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700065J11Rik	chr6:35330845-35336829	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700065J18Rik	chr1:192841704-192842739	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700065L07Rik	chr6:73436964-73471021	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700065O20Rik	chr18:49803331-49817956	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700066B17Rik	chr1:39842427-39847330	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700066B19Rik	chr18:35726988-35730869	0.736315	0.139925	0.402546	0.464996	0.238053	0.294331	0.407746	0.222902
1700066J03Rik	chr13:58146948-58148975	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700066M21Rik	chr1:57377619-57385422	4.07139	3.56154	3.04146	3.43577	3.0529	3.74517	3.42042	3.52721
1700066N21Rik	chr5:87908587-87979351	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700066O22Rik	chr18:57504421-57533752	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700067G17Rik	chr1:89016112-89022210	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700067K01Rik	chr8:84001705-84004770	0.146492	0.145459	0.139206	0.01	0.01	0.0766122	0.0825291	0.01
1700067P10Rik	chr17:48064788-48090920	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700069L16Rik	chr5:113692423-113724772	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700069P05Rik	chr6:118246694-118248454	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700071K01Rik	chr11:80880162-81968396	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700071M16Rik	chr17:43568450-43612201	0.0283198	0.0845312	0.0268364	0.01	0.01	0.01	0.01	0.01
1700072B07Rik	chr9:58370503-58374183	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700072I22Rik	chr11:103638935-103649013	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700072O05Rik	chr6:120554795-120574204	0.273686	0.136811	0.01	0.414279	0.439969	0.722194	0.790327	0.316054
1700073E17Rik	chr6:145387624-145392223	0.01	0.0293397	0.01	0.022153	0.0311662	0.01	0.01	0.0166618
1700074H08Rik	chr13:119680041-119681582	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700074P13Rik	chr6:40920459-40940557	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700080E11Rik	chr9:105143343-105145082	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700080N15Rik	chr2:4132064-4141141	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700080O16Rik	chrX:51968694-51972772	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700081H04Rik	chr5:119108235-119114543	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700084C01Rik	chr1:169928938-169934653	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.05927
1700084D21Rik	chr13:113136075-113144012	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700084E18Rik	chr2:30237197-30237631	0.800538	0.540927	0.769813	0.01	0.878795	0.574108	0.973489	2.22881
1700084F23Rik	chr13:70004049-70119949	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700084J12Rik	chr15:33083128-33653436	0.01	0.01	0.01	0.01	0.01	0.01	0.138824	0.01
1700084M14Rik	chrX:91575210-91575911	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700085C21Rik	chr12:82617037-83158813	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700086L19Rik	chr12:74284275-74295950	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700086O06Rik	chr18:38238404-38262629	15.3416	12.0012	9.98785	14.0526	9.10524	8.94076	9.42003	9.06249
1700088E04Rik	chr15:79108982-79141251	0.36968	0.305512	0.117013	0.01	0.390783	0.193015	0.552893	0.349213
1700091H14Rik	chr14:42089749-42095277	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700092C02Rik	chr8:77624171-77628956	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700092C10Rik	chr14:69164798-69175540	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700092E19Rik	chr13:26283158-26312406	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700092K14Rik	chr11:114198257-114199199	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700092M07Rik	chr19:8740717-8741225	0.340363	0.694853	0.328633	0.528954	0.378662	0.370164	0.01	0.01
1700093K21Rik	chr11:23516202-23519942	0.01	0.01	0.01	0.01	0.0855285	0.01	0.01	0.01
1700094D03Rik	chr3:89998759-90068347	1.39779	1.38042	2.17836	1.9504	2.24811	1.84957	2.01809	2.02516
1700094J05Rik	chr10:76351253-76442912	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700094M24Rik	chr6:52492450-52500085	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700095A21Rik	chr4:146501999-146546873	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700095B10Rik	chr5:112688875-112896362	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700095J12Rik	chr4:137993455-138207079	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700096J18Rik	chr11:109346866-109353651	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700096K18Rik	chr5:25530017-25531466	1.40481	1.23709	1.43193	0.934803	1.75694	1.73623	1.27925	2.47134
1700096P03Rik	chr8:87636097-87642210	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700097N02Rik	chr17:30622440-30626905	5.49599	12.5379	10.7479	7.22586	5.1058	4.40655	4.89182	3.65904
1700099I09Rik	chr13:102732488-103334492	0.26864	0.01	0.198447	0.203247	0.111023	0.01	0.414	0.556482
1700100I10Rik	chr14:114940224-114945948	0.01	0.01	0.01	0.01	0.107528	0.01	0.01	0.01
1700100L14Rik	chr13:70573240-70576104	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700101E01Rik	chr2:28955480-29055066	0.61843	0.175732	0.336125	0.132895	0.0938455	0.0926062	0.100128	0.705643
1700101I11Rik	chr6:129532183-129542331	0.01	0.105868	0.01	0.01	0.113224	0.01	0.121252	0.01
1700101O22Rik	chr12:7372038-7380330	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700102H20Rik	chr17:3557823-3559863	0.918473	1.86906	0.590134	0.837086	0.01	0.33127	0.755851	0.204307
1700102P08Rik	chr9:108392833-108397767	0.432709	0.787607	1.43905	0.54128	0.458283	0.452522	0.406114	0.819611
1700104L18Rik	chr12:54233614-54242320	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700105P06Rik	chr19:7356463-7383557	0.01	0.01	0.171268	0.01	0.01	0.190146	0.01	0.01
1700106J16Rik	chr11:88294042-88295261	4.70987	0.01	0.241781	0.01	0.336525	0.531849	0.285794	0.216551
1700108F19Rik	chr14:76677567-76687108	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700108J01Rik	chr14:122181693-122451146	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700109G14Rik	chr14:61292982-61305334	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700109G15Rik	chr11:84716975-84720432	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700109H08Rik	chr5:3571715-3637230	0.498475	0.248851	0.475194	0.01	0.533023	0.393917	0.42976	0.860842
1700109I08Rik	chr14:39655662-39685293	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700109K24Rik	chr15:77078989-77307053	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700110C19Rik	chr17:10324601-10329312	0.01	0.01	0.234454	0.01	0.01	0.01	0.01	0.01
1700110I01Rik	chr14:3262401-3305831	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700110I07Rik	chr7:41060616-41089843	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700110K17Rik	chr9:40297906-40455764	0.01	0.01	0.01	0.01	0.135094	0.01	0.01	0.01
1700111N16Rik	chrX:69929259-70143588	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700112E06Rik	chr14:22019711-23094571	0.45397	0.632265	0.518231	0.136619	0.01	0.01	0.01	0.01
1700112H15Rik	chr1:184527840-184557691	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700112J05Rik	chr5:77004054-77061522	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700112J16Rik	chr7:67204081-67222536	0.01	0.01	0.01	0.048327	0.01	0.01	0.01	0.01
1700113A16Rik	chr3:88171559-88177785	1.15587	0.738554	0.706506	0.6205	0.613256	0.864708	1.02697	0.564427
1700113B09Rik	chr10:71201744-71204488	0.01	0.01	0.01	0.01	0.01	0.291941	0.01	0.01
1700113H08Rik	chr10:87058045-87230599	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700116B05Rik	chr16:50783408-50784091	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700119H24Rik	chr16:34784949-35002434	0.01	0.165554	0.631098	0.01	0.01	0.01	0.38568	0.01
1700120C14Rik	chr15:99224975-99262041	1.63554	0.666973	2.84054	4.56781	2.1783	1.06514	0.813891	1.18858
1700120E14Rik	chr18:74442618-74771477	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700120G07Rik	chr7:135191764-135196002	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700120K04Rik	chr7:127603902-127604445	0.01	0.01	0.01	0.01	0.01	0.393506	0.01	0.01
1700121L16Rik	chrX:104816775-104842455	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700121N20Rik	chr12:106442651-106447666	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700122C19Rik	chr19:37465253-37471827	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700122O11Rik	chr17:48036744-48038293	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700123I01Rik	chr19:6184409-6224219	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0519892
1700123J17Rik	chr7:126224246-126248238	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700123K08Rik	chr5:138561839-138564694	0.01	0.01	0.0726181	0.01	0.01	0.01	0.01	0.01
1700123L14Rik	chr6:96113153-96657198	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700123M08Rik	chr4:11966573-11994295	1.12124	0.742339	1.06557	0.448974	0.95046	0.625609	0.674173	0.425031
1700123O12Rik	chr4:10508030-10797802	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700123O20Rik	chr14:54642160-54690742	20.3234	23.9583	28.7054	29.5691	23.9516	23.1599	30.5289	25.9081
1700123O21Rik	chr16:5884792-7412480	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700124L16Rik	chr6:83761758-83762508	0.01	0.01	0.397495	0.01	0.01	0.01	0.01	0.01
1700125G02Rik	chr4:124881784-124917800	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700125G22Rik	chr3:27154025-27157019	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700125H03Rik	chr8:68356780-68735146	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700125H20Rik	chr11:85171095-85181154	0.01	0.01	0.0793037	0.01	0.088513	0.01	0.01	0.01
1700126H18Rik	chr5:66166606-66191335	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700128A07Rik	chr14:106417186-106486520	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700128F08Rik	chr9:8221888-8241987	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1700129C05Rik	chr14:59133039-59142893	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1810006J02Rik	chr1:98131466-98144655	0.0875282	0.0433183	0.01	0.0654551	0.01	0.0455841	0.0487558	0.0493938
1810007C17Rik	chr12:49476992-49480862	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1810007D17Rik	chr19:58606328-58629753	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1810008I18Rik	chr7:65804051-65806223	0.130575	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1810009A15Rik	chr19:8883877-8890759	67.5097	63.8863	56.6996	77.001	67.0687	64.9505	69.949	64.6649
1810009J06Rik	chr6:40964771-40968427	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1810010D01Rik	chr7:145205817-145208119	0.0878734	0.01	0.0835784	0.01	0.01	0.01	0.01	0.100254
1810010H24Rik	chr11:107028222-107030442	0.864467	0.143043	0.273802	0.01	0.228887	0.452019	0.324524	0.409347
1810011H11Rik	chr14:32785962-32817968	0.255287	0.910383	0.0969023	0.0764348	0.323213	0.159707	0.0570398	0.0577279
1810011O10Rik	chr8:24437615-24438946	0.287027	0.45523	0.108993	0.01	0.0606361	0.01	0.01	0.01
1810012K16Rik	chr8:22398720-22399591	0.01	0.01	0.177636	0.01	0.01	0.01	0.01	0.01
1810013A23Rik	chr17:28127350-28301469	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1810013L24Rik	chr16:8830099-8858924	10.4797	14.5238	14.3024	12.2998	17.2706	14.5689	13.9757	15.649
1810014B01Rik	chr10:86685526-86689954	6.27638	3.49243	3.86797	5.96276	3.95976	4.67774	4.29058	3.82817
1810018F18Rik	chr19:58698916-58701323	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1810019D21Rik	chr8:106131182-106138722	0.01	0.0546851	0.0523763	0.01	0.01	0.01	0.01	0.01
1810020O05Rik	chr6:87675592-87690847	0.01	0.075891	0.01	0.01	0.01	0.01	0.01	0.01
1810021B22Rik	chr15:89071197-89075854	0.140961	0.281982	0.134514	0.426976	0.01	0.148874	0.326176	0.3259
1810022K09Rik	chr3:14578670-14611256	62.744	65.1013	45.6532	88.5475	67.0114	64.2439	67.6169	61.9137
1810024B03Rik	chr2:127186354-127208280	0.243479	0.24144	0.115595	0.091239	0.257343	0.12711	0.34129	0.206962
1810026B05Rik	chr7:73426651-73558395	5.62283	5.92254	7.64706	7.51546	9.04478	6.85229	9.31501	9.29531
1810026J23Rik	chr9:21546893-21595970	30.2623	24.6286	25.0827	28.2096	21.1666	20.2794	25.5631	23.5801
1810030O07Rik	chrX:12654883-12673546	20.6338	21.992	22.1589	21.6396	30.7243	30.1339	28.0543	28.6088
1810032O08Rik	chr11:116671659-116675798	14.7443	22.9642	24.0717	24.1471	24.4327	19.1513	19.1306	18.3902
1810034E14Rik	chr13:64192544-64274988	0.0812882	0.522817	0.269812	0.182293	0.128404	0.29621	0.271356	0.0916754
1810037I17Rik	chr3:122924396-122926194	37.6499	47.8572	33.7402	56.7226	38.6303	45.4567	38.1585	40.438
1810041H14Rik	chr14:121876860-122021035	2.20976	1.81194	3.83449	1.85853	2.65476	1.63104	3.53451	1.95076
1810041L15Rik	chr15:84379202-84447097	0.0114459	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1810043G02Rik	chr10:77978649-77985438	4.21977	2.10986	2.97092	2.21211	3.52933	2.58268	2.47145	3.09303
1810043H04Rik	chr11:120098933-120100424	40.5876	31.1755	31.0855	40.7223	42.7278	38.0545	40.1692	37.1752
1810044D09Rik	chr6:91440986-91441755	2.42555	2.44676	2.96037	3.03717	3.11997	7.53877	3.42305	4.68086
1810046K07Rik	chr9:51289685-51328917	0.0580664	0.057563	0.220505	0.174011	0.122683	0.121208	0.195133	0.065765
1810053B23Rik	chr16:93343715-93359543	0.464318	1.1248	0.500811	0.280621	1.26911	2.03981	1.54647	1.68664
1810055G02Rik	chr19:3708332-3717881	1.04554	3.94578	1.65235	1.04182	1.79365	2.94228	2.32511	1.57145
1810058I24Rik	chr6:35252698-35262059	42.5576	64.0723	51.8551	44.4922	38.8825	39.7362	36.9831	41.3299
1810062G17Rik	chr3:36475936-36482299	0.090794	0.0903235	0.01	0.01	0.0964878	0.01	0.102999	0.01
1810062O18Rik	chr14:20499313-20618354	1.98284	1.8617	2.33384	1.40874	2.8644	1.96409	2.53951	2.01029
1810063I02Rik	chr11:59921498-59921889	0.01	0.01	0.685165	0.01	0.01	0.01	0.01	0.01
1810064F22Rik	chr9:22055459-22389206	0.01	0.01	0.01	0.01	0.01	0.01	0.0343987	0.01
1810065E05Rik	chr11:58421110-58426023	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
2010001A14Rik	chr11:57795498-57801467	7.18207	8.29967	6.95073	7.22626	7.78658	7.31608	9.39617	10.996
2010001E11Rik	chr10:39920381-39926923	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
2010003K11Rik	chr19:4496787-4498583	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
2010005H15Rik	chr16:36221561-36257427	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
